timestamp,frame_id,capture_wait_ms,slow_poll_ms,match_ms,fast_poll_ms,predict_ms,blur_ms,send_ms,detect_age_ms,fast_age_ms,mask_age_avg_ms,slow_updated,fast_updated,predicted,mask_count,loop_ms
128645.261466,331,0.78,0.008,0.0,1.209,0.142,6.175,0.002,0.0,123.46,3106.85,0,1,1,15,21.943
128645.284432,332,0.744,0.015,0.001,4.275,0.173,12.766,0.002,0.0,66.88,3124.51,0,1,1,15,38.204
128645.323531,333,0.552,0.012,0.0,0.005,0.145,4.85,0.004,0.0,0.0,3163.61,0,0,1,15,20.595
128645.345477,334,0.78,0.011,0.001,0.006,0.124,9.864,0.003,0.0,0.0,3185.56,0,0,1,15,30.484
128645.400685,335,0.519,0.009,0.001,0.005,0.11,14.766,0.006,0.0,0.0,3236.48,0,0,1,15,33.718
128645.435166,337,0.783,0.007,0.001,0.003,0.087,5.335,0.004,0.0,0.0,3270.96,0,0,1,15,26.86
128645.471829,338,0.678,4.701,5.583,0.002,0.129,3.978,0.004,343.02,0.0,2754.93,1,0,1,15,25.827
128645.498411,339,0.546,0.008,0.001,2.342,0.105,5.132,0.003,0.0,159.36,2768.1,0,1,1,15,27.829
128645.527241,340,0.534,0.007,0.001,7.08,0.145,6.54,0.003,0.0,96.66,2790.83,0,1,1,15,29.454
128645.557817,341,0.861,0.006,0.0,0.003,0.111,3.28,0.002,0.0,0.0,2821.41,0,0,1,15,17.106
128645.575577,342,1.09,0.022,0.001,0.008,0.166,6.44,0.003,0.0,0.0,2839.17,0,0,1,15,26.715
128645.624916,343,0.509,0.007,0.001,0.004,0.124,5.195,0.005,0.0,0.0,2883.88,0,0,1,15,18.876
128645.644483,344,0.663,0.009,0.001,2.744,0.121,6.588,0.003,0.0,74.69,2898.79,0,1,1,15,35.389
128645.688514,345,0.595,1.518,1.974,0.001,0.129,9.168,0.002,242.41,0.0,2929.21,1,0,1,15,25.611
128645.715038,346,0.563,0.007,0.001,1.127,0.141,8.701,0.004,0.0,102.1,2945.27,0,1,1,15,26.067
128645.764759,347,0.521,0.007,0.001,0.704,0.096,9.9,0.003,0.0,85.93,2990.6,0,1,1,15,26.058
128645.800083,348,0.518,3.318,0.002,0.001,0.102,7.716,0.002,128.53,0.0,3025.92,1,0,1,15,19.357
128645.82013,349,0.625,0.005,0.0,3.679,0.093,5.8,0.002,0.0,43.48,3039.45,0,1,1,15,25.576
128645.863135,350,0.911,0.376,0.001,0.001,0.235,3.766,0.002,124.79,0.0,3082.45,1,0,1,15,20.331
128645.928252,351,0.625,0.008,0.001,3.56,0.219,9.624,0.003,0.0,117.88,3145.32,0,1,1,15,28.294
128645.957383,353,0.708,0.006,0.0,0.003,0.077,7.792,0.003,0.0,0.0,3174.45,0,0,1,15,23.209
128645.98163,354,0.585,0.216,0.001,0.001,0.136,7.857,0.004,186.73,0.0,3198.7,1,0,1,15,26.229
128646.033814,355,0.568,0.012,0.001,0.016,0.146,12.246,0.004,0.0,55.25,3248.4,0,1,1,15,32.038
128646.06687,357,0.62,1.033,3.283,0.001,0.083,3.452,0.004,139.42,0.0,3275.1,1,0,1,15,26.112
128646.107298,358,0.572,0.01,0.001,0.012,0.161,8.564,0.002,0.0,97.72,3315.53,0,1,1,15,25.662
128646.147491,359,0.532,0.017,0.0,0.019,0.23,6.014,0.004,0.0,86.92,3355.72,0,1,1,15,24.328
128646.190535,360,0.596,0.353,3.923,0.002,0.117,10.773,0.002,194.33,0.0,3314.8,1,0,1,15,31.574
128646.222734,361,0.571,0.013,0.001,0.016,0.128,8.197,0.002,0.0,118.75,3347.0,0,1,1,15,25.745
128646.249369,362,0.565,0.026,0.0,0.007,0.148,7.564,0.002,0.0,0.0,3373.64,0,0,1,15,25.574
128646.28426,363,0.567,1.732,3.083,0.002,0.123,4.215,0.002,111.61,0.0,3287.44,1,0,1,15,21.464
128646.320137,364,0.726,0.009,0.001,0.005,0.107,19.311,0.006,0.0,0.0,3323.32,0,0,1,15,37.03
128646.358489,365,0.922,0.007,0.0,0.008,0.097,7.621,0.003,0.0,118.61,3361.67,0,1,1,15,25.706
128646.384831,366,0.754,0.007,0.001,0.007,0.098,4.923,0.002,0.0,76.71,3388.01,0,1,1,15,26.329
128646.422347,368,0.648,0.005,0.0,0.003,0.075,8.8,0.003,0.0,0.0,3425.53,0,0,1,15,21.069
128646.454062,369,0.871,2.672,6.6,0.006,0.447,5.104,0.003,190.98,0.0,3444.76,1,0,1,15,32.967
128646.48792,370,0.772,0.006,0.0,0.008,0.072,7.328,0.004,0.0,67.77,3478.62,0,1,1,15,22.256
128646.518754,371,0.654,0.014,0.001,0.015,0.132,8.405,0.002,0.0,37.03,3509.45,0,1,1,15,18.923
128646.538295,372,0.583,0.007,0.0,0.004,0.093,13.271,0.004,0.0,0.0,3528.99,0,0,1,15,25.807
128646.59201,373,0.658,0.013,0.001,0.016,0.105,4.059,0.004,0.0,90.08,3560.64,0,1,1,15,19.593
128646.613968,374,0.539,0.01,0.001,0.005,0.114,8.623,0.004,0.0,0.0,3582.6,0,0,1,15,25.221
128646.666072,375,0.499,0.009,0.0,0.004,0.092,5.013,0.002,0.0,0.0,3634.7,0,0,1,15,26.624
128646.693983,376,0.884,0.013,0.001,0.004,0.127,12.118,0.003,0.0,0.0,3662.61,0,0,1,15,29.88
128646.724584,377,0.55,0.005,0.0,0.007,0.094,5.496,0.003,0.0,110.85,3693.21,0,1,1,15,18.559
128646.744361,378,0.895,0.312,1.44,0.001,0.068,6.348,0.002,227.48,0.0,3706.72,1,0,1,15,28.882
128646.794614,379,1.082,0.016,0.0,0.009,0.131,9.135,0.004,0.0,0.0,3756.97,0,0,1,15,27.199
128646.822708,380,0.599,0.005,0.0,0.003,0.071,5.753,0.002,0.0,0.0,3785.06,0,0,1,15,19.917
128646.843538,381,0.675,0.008,0.001,0.009,0.104,6.351,0.004,0.0,107.31,3805.89,0,1,1,15,24.144
128646.90729,383,0.5,0.007,0.001,0.01,0.113,8.417,0.003,0.0,89.71,3869.65,0,1,1,15,24.864
128646.962538,384,0.645,0.01,0.0,0.023,0.157,11.975,0.002,0.0,130.33,3913.68,0,1,1,15,28.045
128646.99121,385,0.713,0.006,0.001,0.003,0.096,5.267,0.003,0.0,0.0,3942.35,0,0,1,15,20.126
128647.020328,386,0.603,0.022,0.001,0.02,0.145,6.83,0.004,0.0,114.42,3971.47,0,1,1,15,17.565
128647.058848,387,0.496,0.389,0.859,0.001,0.129,5.972,0.004,167.56,0.0,3996.53,1,0,1,15,24.421
128647.095833,388,0.641,0.006,0.0,0.007,0.074,9.712,0.002,0.0,108.77,4033.52,0,1,1,15,18.577
128647.126419,389,0.951,0.01,0.001,0.008,0.085,8.613,0.004,0.0,117.54,4064.1,0,1,1,15,16.126
128647.143385,390,0.678,0.019,0.001,0.017,0.266,6.866,0.002,0.0,63.87,4081.07,0,1,1,15,28.451
128647.180733,391,0.586,1.984,2.437,0.001,0.09,4.662,0.004,183.71,0.0,3986.83,1,0,1,15,22.154
128647.224773,392,0.521,0.01,0.0,0.005,0.128,5.08,0.003,0.0,0.0,4030.87,0,0,1,15,17.975
128647.244016,393,0.71,0.007,0.001,0.007,0.078,5.432,0.003,0.0,73.4,4050.11,0,1,1,15,26.098
128647.281215,394,1.08,0.008,0.0,0.004,0.099,5.346,0.002,0.0,0.0,4087.31,0,0,1,15,16.062
128647.318043,395,0.797,0.018,0.001,0.013,0.172,4.214,0.002,0.0,113.2,4124.14,0,1,1,15,19.166
128647.338115,396,0.624,0.007,0.001,0.004,0.087,6.193,0.005,0.0,0.0,4144.21,0,0,1,15,26.197
128647.398373,397,0.571,0.012,0.001,0.005,0.154,11.886,0.004,0.0,0.0,4204.47,0,0,1,15,28.255
128647.435583,398,0.63,1.392,3.246,0.001,0.092,9.729,0.004,272.85,0.0,4042.06,1,0,1,15,30.018
128647.477174,400,0.528,0.005,0.0,0.007,0.07,8.849,0.002,0.0,94.66,4083.65,0,1,1,15,18.756
128647.510558,401,0.781,0.006,0.001,0.005,0.098,7.291,0.003,0.0,0.0,4117.04,0,0,1,15,27.286
128647.552245,402,0.703,0.013,0.0,0.007,0.141,5.119,0.005,0.0,0.0,4158.72,0,0,1,15,27.972
128647.602094,403,0.669,0.01,0.001,0.004,0.112,14.933,0.004,0.0,0.0,4208.57,0,0,1,15,30.279
128647.633518,404,0.611,0.205,6.012,0.002,0.129,9.874,0.004,266.7,0.0,3940.85,1,0,1,16,36.561
128647.679111,405,0.695,0.01,0.0,0.015,0.11,5.408,0.003,0.0,181.48,3986.44,0,1,1,16,17.187
128647.697008,406,0.53,0.014,0.001,0.016,0.148,9.655,0.003,0.0,105.63,4004.34,0,1,1,16,27.352
128647.725333,407,0.564,0.008,0.001,0.004,0.098,6.733,0.003,0.0,0.0,4032.66,0,0,1,16,21.557
128647.747718,408,0.565,0.012,0.001,3.109,0.166,4.701,0.003,0.0,101.84,4038.59,0,1,1,16,24.317
128647.792575,409,0.501,0.498,1.487,0.002,0.095,7.267,0.003,180.5,0.0,4068.15,1,0,1,16,32.283
128647.833339,410,0.617,0.009,0.001,0.931,0.095,10.44,0.002,0.0,125.1,4105.02,0,1,1,16,19.862
128647.854104,411,0.68,0.006,0.0,1.586,0.1,7.439,0.003,0.0,79.91,4121.66,0,1,1,16,26.801
128647.901794,412,0.637,3.934,3.052,0.002,0.141,8.4,0.002,145.65,0.0,4144.87,1,0,1,16,35.781
128647.938341,414,0.583,0.006,0.0,9.537,0.162,5.293,0.003,0.0,47.23,4174.11,0,1,1,16,29.781
128647.988296,415,0.55,0.009,0.001,0.005,0.136,8.482,0.004,0.0,0.0,4224.07,0,0,1,16,20.157
128648.033918,417,0.501,0.009,0.0,2.751,0.109,7.637,0.002,0.0,98.45,4249.18,0,1,1,16,29.678
128648.072004,418,0.717,0.907,0.002,0.001,0.119,9.361,0.002,101.54,0.0,4287.26,1,0,1,16,20.506
128648.114087,419,0.567,0.013,0.0,2.486,0.135,5.594,0.005,0.0,82.55,4323.34,0,1,1,16,26.87
128648.16063,420,0.746,0.01,0.0,0.007,0.101,12.876,0.002,0.0,0.0,4369.89,0,0,1,16,28.156
128648.189927,421,0.956,0.005,0.001,0.004,0.097,3.596,0.003,0.0,0.0,4399.18,0,0,1,16,17.98
128648.209127,422,1.122,0.009,0.001,2.703,0.118,3.804,0.002,0.0,148.19,4416.55,0,1,1,16,27.109
128648.2516,423,0.99,0.006,0.0,0.002,0.074,8.47,0.005,0.0,0.0,4459.02,0,0,1,16,28.805
128648.302204,424,0.541,0.005,0.0,4.32,0.225,7.856,0.003,0.0,114.36,4488.04,0,1,1,16,28.669
128648.331827,425,0.598,0.012,0.001,1.904,0.173,7.873,0.005,0.0,93.88,4514.53,0,1,1,16,31.3
128648.377475,427,0.927,2.248,0.003,0.002,0.257,9.118,0.004,148.52,0.0,4560.18,1,0,1,16,23.378
128648.423335,428,0.582,0.011,0.001,2.684,0.132,4.33,0.004,0.0,58.03,4598.08,0,1,1,16,22.822
128648.447444,429,0.517,0.017,0.001,0.005,0.155,6.647,0.009,0.0,0.0,4622.19,0,0,1,16,31.213
128648.498968,430,0.682,0.01,0.001,2.713,0.184,5.683,0.002,0.0,86.32,4670.76,0,1,1,16,27.454
128648.527383,431,0.71,0.005,0.0,0.008,0.073,3.963,0.004,0.0,85.92,4699.17,0,1,1,16,16.828
128648.553471,432,0.642,0.007,0.0,0.009,0.086,7.371,0.002,0.0,64.95,4725.26,0,1,1,16,20.591
128648.587759,433,0.559,0.015,0.002,0.009,0.165,7.054,0.006,0.0,0.0,4759.55,0,0,1,16,25.353
128648.614419,434,0.681,0.018,0.002,0.013,0.123,6.32,0.004,0.0,75.46,4786.21,0,1,1,16,24.33
128648.661911,435,1.229,0.53,2.509,0.001,0.134,15.685,0.003,235.03,0.0,4833.7,1,0,1,16,36.909
128648.69965,436,0.522,0.015,0.001,0.021,0.14,12.799,0.002,0.0,115.13,4871.44,0,1,1,16,32.729
128648.733692,438,0.857,0.006,0.0,0.006,0.089,14.095,0.004,0.0,84.55,4905.48,0,1,1,16,29.618
128648.783162,439,0.55,0.458,1.392,0.002,0.119,7.746,0.002,189.24,0.0,4878.17,1,0,1,16,29.425
128648.813275,440,0.575,0.013,0.0,0.019,0.132,12.025,0.003,0.0,83.24,4908.29,0,1,1,16,30.849
128648.85467,441,0.802,0.011,0.0,0.006,0.133,6.336,0.004,0.0,0.0,4949.68,0,0,1,16,25.001
128648.890311,442,0.626,0.383,0.002,0.001,0.257,14.977,0.005,171.59,0.0,4985.32,1,0,1,16,29.518
128648.920805,443,0.807,0.01,0.0,0.01,0.112,7.544,0.004,0.0,112.0,5015.82,0,1,1,16,23.546
128648.956303,444,1.22,0.012,0.001,0.014,0.115,4.81,0.002,0.0,114.84,5051.31,0,1,1,16,19.147
128648.995681,445,0.704,0.005,0.0,0.002,0.072,12.63,0.004,0.0,0.0,5090.69,0,0,1,16,30.77
128649.02794,446,0.646,0.633,1.532,0.002,0.179,14.865,0.004,199.78,0.0,5074.17,1,0,1,16,34.637
128649.063384,447,0.758,0.008,0.001,0.013,0.133,8.354,0.003,0.0,72.37,5109.61,0,1,1,16,28.431
128649.101559,449,0.804,0.008,0.0,0.004,0.111,7.222,0.002,0.0,0.0,5147.79,0,0,1,16,14.903
128649.14717,450,0.887,0.018,0.001,0.027,0.272,4.681,0.003,0.0,97.82,5184.05,0,1,1,16,26.278
128649.196477,451,0.72,0.018,0.0,0.006,0.128,9.046,0.003,0.0,0.0,5233.36,0,0,1,16,25.931
128649.231511,452,0.759,0.293,0.002,0.001,0.137,10.682,0.003,147.56,0.0,5268.39,1,0,1,16,22.206
128649.263218,453,0.797,0.015,0.0,0.015,0.153,6.473,0.003,0.0,76.17,5300.1,0,1,1,16,20.306
128649.302352,454,0.558,0.006,0.0,0.003,0.084,4.427,0.002,0.0,0.0,5339.23,0,0,1,16,22.075
128649.347837,455,0.769,0.013,0.001,0.006,0.112,16.256,0.005,0.0,0.0,5384.72,0,0,1,16,37.58
128649.386749,456,0.822,1.446,1.646,0.002,0.127,11.488,0.003,215.18,0.0,5411.38,1,0,1,16,36.344
128649.423837,458,0.704,0.009,0.001,0.013,0.119,7.494,0.007,0.0,129.77,5448.47,0,1,1,16,29.098
128649.467848,460,0.935,0.01,0.001,0.004,0.157,4.833,0.005,0.0,0.0,5492.48,0,0,1,16,19.93
128649.51412,461,0.642,0.011,0.0,0.015,0.088,5.332,0.005,0.0,143.58,5538.75,0,1,1,16,26.557
128649.541723,462,1.015,0.009,0.0,0.005,0.107,17.954,0.002,0.0,0.0,5566.35,0,0,1,16,38.936
128649.589531,464,0.791,0.014,0.001,0.015,0.19,10.546,0.003,0.0,123.11,5614.16,0,1,1,16,21.814
128649.640659,465,0.659,0.014,0.001,0.026,0.176,5.624,0.004,0.0,105.96,5562.22,0,1,1,16,32.028
128649.673687,466,0.626,0.012,0.001,0.007,0.117,5.729,0.006,0.0,0.0,5595.25,0,0,1,16,28.05
128649.702792,467,0.927,0.023,0.0,0.007,0.146,6.805,0.048,0.0,0.0,5624.35,0,0,1,16,34.387
128649.738292,468,0.939,0.008,0.001,0.009,0.115,17.128,0.003,0.0,159.42,5659.85,0,1,1,16,48.754
128649.789574,469,0.802,0.019,0.001,0.007,0.146,18.151,0.002,0.0,0.0,5711.13,0,0,1,16,45.176
128649.836329,472,0.859,0.012,0.001,0.011,0.167,9.46,0.01,0.0,137.29,5757.89,0,1,1,16,33.821
128649.871162,473,0.862,0.011,0.001,0.004,0.091,8.546,0.005,0.0,0.0,5792.72,0,0,1,16,28.926
128649.901581,474,0.92,0.916,4.405,0.002,0.111,6.95,0.002,341.46,0.0,5808.17,1,0,1,16,38.555
128649.940929,476,0.72,0.019,0.001,0.023,0.163,6.558,0.005,0.0,176.82,5847.52,0,1,1,16,29.217
128649.970928,477,0.66,0.005,0.001,0.003,0.08,8.894,0.007,0.0,0.0,5877.52,0,0,1,16,30.737
128650.013199,478,0.528,0.013,0.001,0.011,0.116,11.037,0.003,0.0,121.0,5919.79,0,1,1,16,21.344
128650.035413,480,0.736,0.017,0.001,0.01,0.828,7.456,0.004,0.0,0.0,5942.0,0,0,1,16,27.68
128650.064771,481,0.568,0.413,3.032,0.001,0.111,10.857,0.002,222.88,0.0,5863.33,1,0,1,16,40.277
128650.105828,483,0.665,0.011,0.001,0.01,0.079,17.779,0.003,0.0,119.84,5904.39,0,1,1,16,42.364
128650.149093,485,0.705,0.006,0.001,0.003,0.085,5.412,0.002,0.0,0.0,5947.65,0,0,1,16,23.712
128650.183338,487,0.505,0.023,0.001,0.008,0.201,6.81,0.002,0.0,0.0,5981.9,0,0,1,16,23.731
128650.215633,488,0.59,0.017,0.001,0.018,0.154,8.117,0.002,0.0,119.32,6014.19,0,1,1,16,18.366
128650.250267,489,0.968,0.013,0.001,0.007,0.139,6.221,0.004,0.0,0.0,6048.83,0,0,1,16,26.809
128650.297494,490,0.659,0.643,14.221,0.002,0.122,7.661,0.002,283.23,0.0,5577.65,1,0,1,16,38.852
128650.345173,492,1.075,0.006,0.0,0.009,0.069,4.781,0.007,0.0,100.67,5625.33,0,1,1,16,16.83
128650.381668,493,0.528,0.025,0.0,0.027,0.171,10.652,0.002,0.0,92.83,5661.83,0,1,1,16,33.58
128650.416105,494,0.557,0.011,0.002,0.006,0.104,8.161,0.001,0.0,0.0,5696.26,0,0,1,16,24.957
128650.441717,496,0.571,0.005,0.0,0.003,0.073,7.917,0.002,0.0,0.0,5721.87,0,0,1,16,22.198
128650.488692,497,0.651,0.011,0.001,0.005,0.117,10.36,0.002,0.0,0.0,5768.85,0,0,1,16,25.607
128650.528429,498,0.619,0.306,3.385,0.002,0.163,3.908,0.003,247.23,0.0,5792.32,1,0,1,16,16.633
128650.546245,499,0.769,0.005,0.001,0.007,0.098,6.979,0.003,0.0,61.0,5279.63,0,1,1,15,26.453
